"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"tote1238",0.433326024528172,0.220301652649794,0.0706914717530544,0.864213625908301,"tote1238","0","1","0","S Africa",24.3751,-16.9575,"tote1238"
"keme1240",-0.0660274606888148,0.0578818956250368,-0.224227784211866,-0.00586053743731541,"keme1240","0","0","0","African Savannah",10.4984,6.69577,"keme1240"
"ncan1245",-0.0704927104957458,0.0600443619228102,-0.229972391687697,-0.00665086809758025,"ncan1245","0","0","0","African Savannah",10.5312,6.50696,"ncan1245"
"noon1243",-0.0772104483072552,0.0652091044135894,-0.252634659418256,-0.00771504539497792,"noon1243","0","0","0","African Savannah",10.5707,6.37256,"noon1243"
"bekw1241",-0.0782106092433097,0.0805750961234393,-0.305240358178673,-0.00465498369852113,"bekw1241","0","0","0","African Savannah",8.86489,6.73737,"bekw1241"
"abar1238",-0.0625724507310196,0.0545193625667004,-0.212528127508803,-0.00551586895307035,"abar1238","0","0","0","African Savannah",10.2267,6.5805,"abar1238"
"esim1238",-0.0657374785482202,0.0606307969054288,-0.22957694169114,-0.00537952807298701,"esim1238","0","0","0","African Savannah",9.86936,6.50094,"esim1238"
"tivv1240",-0.069893175328391,0.0718989174888362,-0.271010676815976,-0.00419274547167933,"tivv1240","0","0","0","African Savannah",9.26287,6.88039,"tivv1240"
"baba1266",-0.0960534977519807,0.0787461386584372,-0.308502584229236,-0.00971999758877958,"baba1266","0","0","0","African Savannah",10.2869,5.97863,"baba1266"
"bafu1246",-0.0797425260137172,0.0670655123194985,-0.260652362440241,-0.00779435351947994,"bafu1246","0","0","0","African Savannah",10.1194,6.14153,"bafu1246"
"bamu1253",-0.201898753902704,0.136521739985482,-0.540513012376059,-0.0288798754533142,"bamu1253","0","0","0","African Savannah",10.8477,5.49017,"bamu1253"
"meta1238",-0.0995058359362001,0.0857128267430807,-0.331271895905304,-0.00934013282318794,"meta1238","0","0","0","African Savannah",9.87416,5.88942,"meta1238"
"wawa1246",-0.137341409244216,0.115920866383242,-0.444488813221038,-0.0122567728592682,"wawa1246","0","0","0","African Savannah",11.7802,6.68974,"wawa1246"
"njan1240",-0.128215402432748,0.105385370693582,-0.404710897820743,-0.0121146289430761,"njan1240","0","0","0","African Savannah",11.51,6.41,"njan1240"
"samb1311",-0.155383204340011,0.115369117209386,-0.449555877095896,-0.0181876661101337,"samb1311","0","0","0","African Savannah",11.7077,8.06905,"samb1311"
"gaaa1245",-0.1651078208908,0.12160008043462,-0.479920077520122,-0.0195563308360855,"gaaa1245","0","0","0","African Savannah",11.9603,8.4809,"gaaa1245"
"tika1246",-0.193275210826141,0.142639398096418,-0.553004587410312,-0.0216801322994462,"tika1246","0","0","0","African Savannah",11.6104,5.87004,"tika1246"
"loka1252",-0.106261938809627,0.101513949566406,-0.390570120437776,-0.00736215108219319,"loka1252","0","0","0","African Savannah",8.0933,5.91483,"loka1252"
"ibib1240",-0.123260895876174,0.106454510086862,-0.404950008442173,-0.0100084481973636,"ibib1240","0","0","0","African Savannah",7.86688,5.15279,"ibib1240"
"elem1253",-0.124510180145429,0.0995068106124054,-0.382580857122095,-0.0114604279245692,"elem1253","0","0","0","African Savannah",7.267,4.72964,"elem1253"
"khan1278",-0.124831575230876,0.0992516812085077,-0.382878471952625,-0.0115063892899023,"khan1278","0","0","0","African Savannah",7.44363,4.70908,"khan1278"
"idom1241",-0.0968855057916314,0.101210813764183,-0.383748317019965,-0.00552218710578501,"idom1241","0","0","0","African Savannah",7.71261,7.19139,"idom1241"
"basa1282",-0.101352431183475,0.101085449590968,-0.384975389321615,-0.0060363317246693,"basa1282","0","0","0","African Savannah",7.06183,8.03159,"basa1282"
"tsis1238",-0.191319421700542,0.163049142419172,-0.615022790996692,-0.0120756465927935,"tsis1238","0","0","0","African Savannah",5.11073,10.2882,"tsis1238"
"cici1237",-0.212922331604045,0.174818183571876,-0.661580864930578,-0.0144225712088645,"cici1237","0","0","0","African Savannah",5.54073,11.0417,"cici1237"
"dege1246",-0.150340711190789,0.124529962895481,-0.482380194331432,-0.0123704715658635,"dege1246","0","0","0","African Savannah",6.80991,4.73373,"dege1246"
"bini1246",0.710359284703053,0.187759541237711,0.278165630787159,0.964438493944057,"bini1246","0","1","0","African Savannah",5.70426,6.40701,"bini1246"
"emai1241",-0.191362114576212,0.142831427131931,-0.553683053209445,-0.0194295681290084,"emai1241","0","0","0","African Savannah",5.84494,7.09089,"emai1241"
"esan1238",-0.192389196588266,0.147578107537211,-0.566529103290045,-0.0189016419935706,"esan1238","0","0","0","African Savannah",6.33917,6.25685,"esan1238"
"arig1246",-0.154448467864193,0.126193872343434,-0.486793467799717,-0.0131008956829496,"arig1246","0","0","0","African Savannah",5.89556,7.56324,"arig1246"
"gade1242",-0.0938850873066947,0.0974280909791856,-0.372587713586257,-0.00509873310284164,"gade1242","0","0","0","African Savannah",7.49869,8.71139,"gade1242"
"okoe1238",-0.13723644478527,0.115850869801797,-0.444631454090299,-0.0115475583469214,"okoe1238","0","0","0","African Savannah",6.15725,7.53908,"okoe1238"
"jjuu1238",-0.0945085123135639,0.0965260976613791,-0.368595093208494,-0.00500288778823383,"jjuu1238","0","0","0","African Savannah",7.97167,9.83116,"jjuu1238"
"cori1240",-0.086974800482883,0.0892914419971996,-0.335795263578351,-0.00487498678303128,"cori1240","0","0","0","African Savannah",8.06,9.59,"cori1240"
"nupe1254",-0.164995329620483,0.148255678470196,-0.566962300717163,-0.0100018533109834,"nupe1254","0","0","0","African Savannah",5.40031,9.18404,"nupe1254"
"nucl1417",-0.130370073109472,0.103857873190695,-0.409365302160191,-0.0119088759342136,"nucl1417","0","0","0","African Savannah",7.23441,4.62705,"nucl1417"
"tigo1236",-0.073834029560584,0.0684570468592498,-0.26521415151807,-0.00614543954055731,"tigo1236","0","0","0","African Savannah",10.70849,6.983995,"tigo1236"
"hone1235",-0.0872311094938253,0.0839350734926426,-0.325887111264937,-0.00674612238290155,"hone1235","0","0","0","African Savannah",10.9206,9.79715,"hone1235"
"juku1254",-0.0652750751798078,0.0637220756068993,-0.243297746358024,-0.00456517876316036,"juku1254","0","0","1","African Savannah",10.2576,7.20236,"juku1254"
"kute1248",-0.0620517246360303,0.0604520229242213,-0.228088171616629,-0.00445065413226172,"kute1248","0","0","0","African Savannah",10.0916,7.07479,"kute1248"
"abee1242",-0.233633147423838,0.186313554343156,-0.700266854782979,-0.0155534089541662,"abee1242","0","0","0","African Savannah",-4.38497,5.59682,"abee1242"
"anuf1239",-0.180936672798738,0.153203592493498,-0.587299554125195,-0.0122178753773509,"anuf1239","0","0","0","African Savannah",0.56021,10.2839,"anuf1239"
"nawu1242",-0.17386231427035,0.148368276317112,-0.569225593986927,-0.0113591528335854,"nawu1242","0","0","0","African Savannah",0.04947,8.45116,"nawu1242"
"ewee1241",-0.211643765944709,0.155904264405288,-0.60382917317306,-0.0222558476383474,"ewee1241","0","0","0","African Savannah",0.814975,6.46061,"ewee1241"
"fonn1241",0.641840213169703,0.211063816308836,0.193707943749702,0.951973865664983,"fonn1241","0","1","0","African Savannah",1.66495,7.15484,"fonn1241"
"avat1244",-0.154799276495263,0.115101806397032,-0.442621469857212,-0.0170304991858201,"avat1244","0","0","0","African Savannah",0.41314,6.8688,"avat1244"
"tafi1243",-0.15795860714359,0.118517248830582,-0.455526355872861,-0.0172368488396944,"tafi1243","0","0","0","African Savannah",0.39875,6.79522,"tafi1243"
"tuwu1238",-0.150058302555524,0.113625806456572,-0.448032147259184,-0.0161367125303705,"tuwu1238","0","0","0","African Savannah",0.38008,7.31095,"tuwu1238"
"siwu1238",-0.150767119444837,0.11198911717684,-0.436967743410208,-0.0166823910036231,"siwu1238","0","0","0","African Savannah",0.44362,7.23811,"siwu1238"
"sele1249",-0.149193020611444,0.110261432279556,-0.429647545075021,-0.0167747163041862,"sele1249","0","0","0","African Savannah",0.42458,7.17462,"sele1249"
"sout2782",0.737679699956754,0.157021032618535,0.368005635570597,0.957215922203947,"sout2782","0","1","0","African Savannah",13.6164,9.51408,"sout2782"
"sout2826",-0.245347100083643,0.193770327841039,-0.721022809933328,-0.0152213095054396,"sout2826","0","0","0","African Savannah",-7.56872,4.47607,"sout2826"
"moba1244",-0.175090524063472,0.149171434578402,-0.56397263794223,-0.0115859080231424,"moba1244","0","0","0","African Savannah",0.159565,10.9496,"moba1244"
"fare1241",-0.165531355107525,0.1469769826806,-0.554920274221196,-0.0100133564605315,"fare1241","0","0","0","African Savannah",-0.81109,11.0918,"fare1241"
"dagb1246",-0.164405771090446,0.144069398973885,-0.55056238420133,-0.0105637118811366,"dagb1246","0","0","0","African Savannah",-0.43227,9.64745,"dagb1246"
"koro1298",-0.146298888973161,0.123472504555013,-0.474809985762494,-0.0122989416835925,"koro1298","0","0","0","African Savannah",-1.96187,14.046,"koro1298"
"paas1238",-0.200736244348918,0.163475717616757,-0.613787402224025,-0.0144482734973876,"paas1238","0","0","0","African Savannah",-1.8048,10.2004,"paas1238"
"viem1243",-0.235767148382634,0.153430063140585,-0.610774684431242,-0.0320583882097815,"viem1243","1","0","0","African Savannah",-3.84128,10.8429,"viem1243"
"tief1242",0.716420361377053,0.151117435797805,0.374456486936081,0.942755449193408,"tief1242","0","1","0","African Savannah",-4.52619,10.7184,"tief1242"
"tief1244",-0.266222188550394,0.149117608501834,-0.611761254699789,-0.0500020994576296,"tief1244","0","0","0","African Savannah",-4.45,10.85,"tief1244"
"boun1243",0.577977249013787,0.230349050719439,0.126869389511932,0.940601154452959,"boun1243","0","1","0","African Savannah",-2.74627,8.46011,"boun1243"
"kimm1246",-0.222108734517617,0.150586556940263,-0.594404588271971,-0.0287339607445182,"kimm1246","0","0","0","African Savannah",15.8936,9.79442,"kimm1246"
"bolg1251",-0.218923114336855,0.162428225845754,-0.62447516370575,-0.0210232763886454,"bolg1251","0","0","0","African Savannah",18.8076,10.9025,"bolg1251"
"supy1237",-0.216593157448905,0.169129846928502,-0.645092913431454,-0.0173628585400628,"supy1237","1","0","0","African Savannah",-5.87709,11.632,"supy1237"
"tagw1240",-0.206270483834908,0.161858892500819,-0.624913628575924,-0.0168186583094301,"tagw1240","1","0","0","African Savannah",-5.17372,8.67053,"tagw1240"
"west2466",-0.281110390955586,0.151394239655531,-0.627177132206125,-0.0558333625912701,"west2466","1","0","0","African Savannah",-4.76482,10.6298,"west2466"
"ngba1285",-0.0733568565161436,0.0758116351381874,-0.286553893854013,-0.00416189410724462,"ngba1285","0","0","0","S Africa",18.994,2.98887,"ngba1285"
"nort2775",-0.18407142626745,0.159016005729522,-0.605563117832895,-0.0113652215554559,"nort2775","0","0","0","African Savannah",15.2569,5.9503,"nort2775"
"kamm1249",-0.111788823167314,0.0986904539378489,-0.374160442345329,-0.00980692426869084,"kamm1249","0","0","0","African Savannah",11.05611111,8.305,"kamm1249"
"ndog1248",-0.20807932267972,0.17732824881694,-0.661227010969957,-0.0123029468212428,"ndog1248","0","0","0","African Savannah",27.5588,7.73028,"ndog1248"
"baka1272",-0.193316811415133,0.163671320239823,-0.620459752091356,-0.0123001491691829,"baka1272","0","0","0","African Savannah",13.7804,2.16013,"baka1272"
"ngba1284",-0.117959839386824,0.118092562190171,-0.446214850037084,-0.00599934953861844,"ngba1284","0","0","0","S Africa",18.12,4,"ngba1284"
"monz1249",-0.0845492018474885,0.087800801979099,-0.327928992296271,-0.0044585569722061,"monz1249","0","0","0","S Africa",18.5129,3.19008,"monz1249"
"mayo1261",-0.113373277830027,0.108466873762613,-0.407755330460334,-0.00664198521719106,"mayo1261","0","0","0","S Africa",27.8282,2.79827,"mayo1261"
"mbaa1245",-0.169105808586595,0.152253110196273,-0.573971870070203,-0.00986212613520128,"mbaa1245","0","0","0","S Africa",25.143,1.06885,"mbaa1245"
"ndun1249",-0.113814120207011,0.114779023416297,-0.43175334697299,-0.00586766632251534,"ndun1249","0","0","0","S Africa",21.5755,2.3886,"ndun1249"
"nort2774",-0.111664659462269,0.108775702905926,-0.412843395101684,-0.00627620096005848,"nort2774","0","0","0","S Africa",21.85251,3.56357,"nort2774"
"yako1252",-0.132625386662817,0.126774636713949,-0.477346426981223,-0.00687250543077539,"yako1252","0","0","0","S Africa",22.1702,4.1651,"yako1252"
"band1344",-0.180371009408314,0.164459653333806,-0.62195951061583,-0.00881462801228688,"band1344","0","0","0","African Savannah",20.9827,6.21563,"band1344"
"mban1263",-0.104755349095105,0.108010411339853,-0.411489276995394,-0.0052381058818516,"mban1263","0","0","0","S Africa",19.4455,3.98003,"mban1263"
"bara1361",-0.119864785240296,0.115075813717587,-0.43942168773,-0.00690555624014453,"bara1361","0","0","1","S Africa",26.861,3.34642,"bara1361"
"pamb1243",-0.13625607308083,0.12943645886209,-0.494037265165956,-0.00774684014416894,"pamb1243","0","0","1","S Africa",26.61,3.739,"pamb1243"
"nucl1240",-0.142770122529025,0.115057399223279,-0.448047704818494,-0.0144144949484277,"nucl1240","0","0","0","African Savannah",11.71545,8.90347,"nucl1240"
"kolb1240",-0.198009428007834,0.151404515840682,-0.585437119474647,-0.0189005906904654,"kolb1240","0","0","0","African Savannah",13.2707,8.26797,"kolb1240"
"samb1305",0.840188857137666,0.11650919529711,0.542809316220697,0.980498819428263,"samb1305","0","1","0","African Savannah",11.7366,8.19236,"samb1305"
"peer1241",-0.167641539379241,0.131226057370247,-0.50699818157685,-0.0169210280272615,"peer1241","0","0","0","African Savannah",12.2518,7.82186,"peer1241"
"mamb1294",-0.225857998425426,0.142248200355044,-0.573559876702589,-0.0370740338723027,"mamb1294","0","0","0","African Savannah",14.0013,9.6121,"mamb1294"
"mund1325",-0.199790483381336,0.131048977963805,-0.527677226376772,-0.031282949747167,"mund1325","0","0","1","African Savannah",14.4751,9.83195,"mund1325"
"kare1338",-0.157695595712704,0.139395947016811,-0.525796923256338,-0.0103480223825428,"kare1338","0","0","0","African Savannah",15.2207,7.05641,"kare1338"
"nzak1246",-0.152388320047936,0.129684116634968,-0.495302585422208,-0.0116287385243291,"nzak1246","0","0","0","African Savannah",15.6675,7.66745,"nzak1246"
"nige1253",-0.13134359393321,0.117395239137144,-0.450708552605067,-0.00964872452114128,"nige1253","0","0","0","African Savannah",11.1188,10.9972,"nige1253"
"maas1239",-0.217041555100214,0.155342108210006,-0.606360396662041,-0.0232807814152838,"maas1239","0","0","0","African Savannah",-3.64763,11.1324,"maas1239"
"pula1262",-0.236399222180526,0.183058050219094,-0.690011794037497,-0.0178279542373564,"pula1262","0","0","0","African Savannah",-12.7338,12.1826,"pula1262"
"pula1263",-0.207170915986656,0.175072552887335,-0.659006119513127,-0.0125182977779595,"pula1263","0","0","0","African Savannah",-13.4482,13.8694,"pula1263"
"biaf1240",0.670675511264999,0.202152425334797,0.223690852609519,0.959027402157855,"biaf1240","0","1","0","African Savannah",-15.1347,11.467,"biaf1240"
"gube1234",-0.202225874783159,0.164802301824011,-0.624438843315755,-0.0153472631812846,"gube1234","0","0","0","African Savannah",-17.19,12.56,"gube1234"
"nucl1347",-0.207935204980817,0.175083460346972,-0.654622167437902,-0.0120381366822732,"nucl1347","0","0","0","African Savannah",-15.383,15.2534,"nucl1347"
"band1340",-0.186816158083788,0.149813860989153,-0.570883059357089,-0.0153422733643979,"band1340","0","0","0","African Savannah",-16.4245,12.5258,"band1340"
"bidy1244",-0.264702151922341,0.187287630579373,-0.708554666001245,-0.0254092751416945,"bidy1244","0","0","0","African Savannah",-16.1497,11.1097,"bidy1244"
"noon1242",-0.214440353295984,0.178340867745835,-0.673007839643989,-0.0123858517907767,"noon1242","0","0","0","African Savannah",-16.9205,14.792,"noon1242"
"land1256",-0.290802509180754,0.190250134109666,-0.732046420244145,-0.0334012840897815,"land1256","0","0","0","African Savannah",-14.0895,10.8753,"land1256"
"baga1272",-0.30650954097939,0.195531459605544,-0.753029775557006,-0.0359649483553522,"baga1272","0","0","0","African Savannah",-14.4756,10.4793,"baga1272"
"timn1235",0.351412707144849,0.204567680405815,0.0446915931388774,0.79198317275467,"timn1235","0","1","0","African Savannah",-12.3331,8.90294,"timn1235"
"bomk1234",0.404855913566811,0.221824242107003,0.053197757369706,0.848446340105269,"bomk1234","0","1","0","African Savannah",-11.59696,9.27518,"bomk1234"
"bull1247",0.384920451025362,0.216366624083364,0.0496333277125292,0.828039463867746,"bull1247","0","1","0","African Savannah",-13.16,9,"bull1247"
"gola1255",-0.280945279634264,0.201387566585301,-0.756992063474693,-0.0237165064352857,"gola1255","0","0","0","African Savannah",-10.8138,7.06193,"gola1255"
"bamb1269",-0.249837557216899,0.195660864209891,-0.732171807251374,-0.0170629735641819,"bamb1269","1","0","0","African Savannah",-7.65,12.9,"bamb1269"
"dyul1238",0.698691241404889,0.162208013273881,0.339081541586492,0.939721169262007,"dyul1238","1","1","0","African Savannah",-4.72007,10.4536,"dyul1238"
"mand1436",-0.198834245671353,0.160892885143119,-0.620060950435756,-0.0147230147249341,"mand1436","1","0","0","African Savannah",-15.6539466667,12.8165233333,"mand1436"
"jalk1242",-0.249413488765205,0.159092086175019,-0.63164314957215,-0.0355209559393765,"jalk1242","1","0","0","African Savannah",-5.21959,10.5426,"jalk1242"
"loma1260",-0.207166363908091,0.163418551810271,-0.623694619585023,-0.0163456767772578,"loma1260","1","0","0","African Savannah",-9.69906,7.91585,"loma1260"
"toma1245",-0.198078737518486,0.160921550719436,-0.610343765271679,-0.0148007267906562,"toma1245","1","0","0","African Savannah",-9.23439,8.20383,"toma1245"
"sini1242",-0.190963445745449,0.162244892450993,-0.614114030855946,-0.0128146128869682,"sini1242","1","0","0","African Savannah",-0.78772,13.7206,"sini1242"
"soni1259",-0.233464840342166,0.185406642209649,-0.695073641592181,-0.0150995135579047,"soni1259","1","0","0","African Savannah",-11.7178,13.1273,"soni1259"
"mwan1250",-0.143024831993773,0.122498721745226,-0.472581557411915,-0.0103229215546938,"mwan1250","1","0","0","African Savannah",-5.94577,7.87533,"mwan1250"
"wann1242",-0.145024426741031,0.123141633862858,-0.470116680150361,-0.0106949436264927,"wann1242","1","0","0","African Savannah",-5.82092,7.88773,"wann1242"
